행정구역명,학원/교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,휴원시작일자,휴원종료일자,개설일자,적재일시
서대문구,학원,1000007752,이씨씨(ECC)어학학원,서울특별시 서대문구 성산로 553,"1층, 2층, 3층 일부(대신동)",종합(대),,"보습,실용외국어(유아/초?중?고)",,1136,284,,Y,N,3721,개원,19960210,,99991231,19960210,20260301
은평구,학원,1000007788,뉴욕발레아트학원,서울특별시 은평구 은평로 157,3층 (응암동),예능(대),예능(중),무용,무용,50,45,,N,N,122907,개원,19960318,,99991231,19960318,20240428
서대문구,학원,1000007791,디자인창조의아침미술학원,서울특별시 서대문구 신촌로 15,", 2층, 3층 (창천동)",예능(대),예능(중),미술,미술,560,144,,Y,N,3785,개원,19960318,,99991231,19960318,20260315
서대문구,학원,1000007884,베러에듀학원,서울특별시 서대문구 거북골로 5,", 2층 (홍은동 402-6 외 1필지)",입시.검정 및 보습,보통교과,보습,보습,54,50,,Y,N,120848,개원,19960702,,99991231,19960702,20240602
마포구,학원,1000007942,예을음악학원,서울특별시 마포구 월드컵북로 224,"3층일부 306,307호 (성산동)",예능(대),예능(중),음악,음악,60,30,,Y,N,121845,개원,19961021,,99991231,19961021,20260301
서대문구,학원,1000008076,뮤직바움음악학원,서울특별시 서대문구 증가로12나길 101,3층 (북가좌동),예능(대),예능(중),음악,음악,40,50,,Y,N,120810,개원,19970919,,99991231,19970919,20250330
서대문구,학원,1000008113,이화선율음악학원,서울특별시 서대문구 세검정로1길 95,벽산아파트상가A동 401호 (홍은동),예능(대),예능(중),음악,음악,114,50,,Y,N,120771,개원,19971209,,99991231,19971209,20250330
은평구,학원,1000008127,1%하이스트영어수학학원,서울특별시 은평구 증산서길 64-14,", 2층 (증산동)",입시.검정 및 보습,보통교과,"보습,",보습,40,50,,Y,N,3500,개원,19971229,,99991231,19971229,20231018
마포구,학원,1000008147,마포뮤즈음악학원,서울특별시 마포구 만리재옛길 62,", 3층 (공덕동)",예능(대),예능(중),음악,음악,150,59,,Y,N,4208,개원,19980120,20201123,20210115,19980120,20250223
서대문구,학원,1000008183,연음음악학원,서울특별시 서대문구 통일로25길 30,한양@상가 202.203.210호,예능(대),예능(중),음악,음악,30,37,,Y,N,120782,개원,19980226,,99991231,19980226,20250928
마포구,학원,1000008200,제1예일보습학원,서울특별시 마포구 마포대로18길 12,1.2.3.5층 (아현동),입시.검정 및 보습,보통교과,"보습,",보습,240,258,,Y,N,121861,개원,19980317,,99991231,19980317,20251214
은평구,학원,1000008273,은평창조의아침미술학원,서울특별시 은평구 서오릉로 159,"3층(우측)(구산동, 에덴빌딩)",예능(대),예능(중),"미술,",미술,40,80,,Y,N,122819,개원,19980629,,99991231,19980629,20250810
은평구,학원,1000008397,탑독서실,서울특별시 은평구 은평터널로 164,현대1차아파트 상가4층 (신사동),독서실,독서,"독서실(일반인),",독서실(일반인),78,78,,Y,N,122762,개원,19990315,,99991231,19990315,20231018
은평구,학원,1000008408,중앙간호학원,서울특별시 은평구 연서로29길 24,3층 (갈현동),직업기술,간호보조기술,간호조무사,간호조무사,90,95,,Y,N,122811,개원,19990407,,99991231,19990407,20231018
마포구,학원,1000008434,지상가치미술학원,서울특별시 마포구 와우산로 155-1,"2,3,4층 (서교동)",기예(대),기예(중),미술,미술,145,81,,Y,N,121836,개원,19990602,,99991231,19990602,20260802
은평구,학원,1000008436,이데아에듀학원,서울특별시 은평구 증산서길 88,2층 (증산동),입시.검정 및 보습,보통교과,"보습,",보습,80,80,,N,N,122938,개원,19990604,,99991231,19990604,20231018
서대문구,학원,1000008446,극동이화음악학원,서울특별시 서대문구 독립문공원길 13,"독립문극동아파트상가 501호, 505-1호(현저동)",예능(대),예능(중),"음악,",음악,405,45,,N,N,3733,개원,19990614,,99991231,19990614,20250928
서대문구,학원,1000008537,삼성영어한샘수학학원,서울특별시 서대문구 홍은중앙로 116,", 3층 (홍은동)",입시.검정 및 보습,보통교과,보습,보습,100,105,,Y,N,3605,개원,19990826,,99991231,19990826,20241215
마포구,학원,1000008552,유엔간호학원,서울특별시 마포구 백범로 1,", 4층, 5층 (노고산동)",직업기술,간호보조기술,간호조무사,간호조무사,186,163,,Y,N,4101,개원,19990911,,99991231,19990911,20231018
서대문구,학원,1000008664,온누리음악학원,서울특별시 서대문구 이화여대길 50-12,", 상가동 303호,304호 (대현동, 신촌럭키아파트)",예능(대),예능(중),"음악,",음악,70,40,,Y,N,3764,개원,20000202,,99991231,20000202,20231018
은평구,학원,1000008683,신새롬음악학원,서울특별시 은평구 증산서길 75,3층(증산동),예능(대),예능(중),,음악,72,42,,Y,N,122940,개원,20000304,,99991231,20000304,20231018
은평구,학원,1000008698,베르타트학원,서울특별시 은평구 진관2로 19,", 612호(진관동, 휴먼프라자Ⅰ)",입시.검정 및 보습,보통교과,"보습,",보습,370,74,,Y,N,3306,개원,20000317,,99991231,20000317,20250330
은평구,학원,1000008722,제갈쌤학원,서울특별시 은평구 증산로 403-1,", 4층 (신사동)",입시.검정 및 보습,보통교과,보습,보습,104,70,,Y,N,3442,개원,20000331,,99991231,20000331,20231018
서대문구,학원,1000008728,아트발레학원,서울특별시 서대문구 세검정로 93,2층 (홍제동),예능(대),예능(중),무용,무용,100,40,,Y,N,120863,개원,20000407,,99991231,20000407,20250810
서대문구,학원,1000008738,이영학원,서울특별시 서대문구 이화여대8길 62,두산A상가 3층 (북아현동),입시.검정 및 보습,보통교과,"보습,",보습,150,60,,Y,N,120190,개원,20000411,,99991231,20000411,20231018
마포구,학원,1000008780,재현학원,서울특별시 마포구 망원로3길 13,", 2층 (망원동)",입시.검정 및 보습,보통교과,"보습,",보습,112,80,,N,N,3957,개원,20000630,,99991231,20000630,20231018
마포구,학원,1000008803,삼성영피아노음악학원,서울특별시 마포구 백범로37길 16,", 상가동 405호 (신공덕동, 신공덕1차삼성래미안아파트)",예능(대),예능(중),음악,음악,36,50,,Y,N,4193,개원,20000721,,99991231,20000721,20250824
서대문구,학원,1000008829,BA한국방송아카데미학원,서울특별시 서대문구 신촌로 197,"1,2,4,8층일부(대현동)",직업기술,문화관광,"방송,영화",방송,630,126,,Y,N,3767,개원,20000906,,99991231,20000906,20250706
마포구,학원,1000008838,힐링뮤직에듀학원,서울특별시 마포구 독막로 268,", 대흥동태영아파트종합상가 5층 501호, 502호일부(좌측) (대흥동)",예능(대),예능(중),"음악,",음악,90,30,,Y,N,4153,개원,20001010,,99991231,20001010,20231018
마포구,학원,1000008844,양떼구름미술학원,서울특별시 마포구 만리재로 20-1,"삼성A상가3층 306,307호(신공덕동)",예능(대),예능(중),미술,미술,34,17,,Y,N,121851,개원,20001016,,99991231,20001016,20260719
은평구,학원,1000008852,하늘사이미술학원,서울특별시 은평구 역말로 110,", 2층 (대조동)",예능(대),예능(중),"미술,",미술,100,44,,N,N,3392,개원,20001026,,99991231,20001026,20231018
은평구,학원,1000008884,새선율음악학원,서울특별시 은평구 은평로 208,3층 (응암동),예능(대),예능(중),"음악,",음악,40,30,,N,N,122906,개원,20001227,,99991231,20001227,20231018
서대문구,학원,1000008889,엘리트어학학원,서울특별시 서대문구 연희로22길 3,", 1층, 2층, 4층 (연희동, 연희베스텔)",국제화,외국어,"실용외국어(유아/초?중?고),",실용외국어(유아/초?중?고),30,80,,N,N,120829,개원,20010110,,99991231,20010110,20231018
은평구,학원,1000008923,뮤엠영어뮤엠폴리오국어논술제니학원,서울특별시 은평구 은평로3길 20,2층 (역촌동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,370,74,,Y,N,122903,개원,20010315,,99991231,20010315,20260301
마포구,학원,1000008928,네오캣미술학원,서울특별시 마포구 와우산로 122,", 4,5,6층 (창전동)",예능(대),예능(중),미술,미술,492,246,,Y,N,4059,개원,20010315,,99991231,20010315,20251116
마포구,학원,1000008963,계원음악학원,서울특별시마포구 토정로17길 25,2층 (신수동),예능(대),예능(중),"음악,",음악,60,60,,N,N,121856,개원,20010607,,99991231,20010607,20231018
서대문구,학원,1000008965,K에듀초중고학원,서울특별시 서대문구 거북골로 191,", (북가좌동 377-3) 3층 (북가좌동, 제일은행북가좌지점)",입시.검정 및 보습,보통교과,"보습,",보습,180,90,,N,N,120816,개원,20010607,,99991231,20010607,20240128
서대문구,학원,1000008967,유앤아이학원,서울특별시 서대문구 연희로 159,", 2층전부 (연희동,(주)희훈)",입시.검정 및 보습,보통교과,"보습,",보습,60,70,,N,N,120824,개원,20010607,,99991231,20010607,20231018
마포구,학원,1000008982,클래스미술학원,서울특별시 마포구 동교로 188-1,", 3층전부 (동교동)",예능(대),예능(중),,미술,28,50,,Y,N,121898,개원,20010709,,99991231,20010709,20231018
은평구,학원,1000008988,하다수학학원,서울특별시 은평구 은평로 228,3층 (응암동),입시.검정 및 보습,보통교과,보습,보습,1450,50,,Y,N,122905,개원,20010707,,99991231,20010707,20260802
은평구,학원,1000008997,키아즈마학원,서울특별시 은평구 연서로 156,", 3층 (대조동, 서부빌딩)",입시.검정 및 보습,보통교과,보습,보습,80,80,,N,N,3388,개원,20010724,,99991231,20010724,20240428
서대문구,학원,1000009027,플라토어학원,서울특별시 서대문구 가좌로 110,", 4층, 5층, 6층(홍은동 368-7) (홍은동)",국제화,외국어,,실용외국어(유아/초?중?고),452,226,,Y,N,120848,개원,20010906,,99991231,20010906,20260426
은평구,학원,1000009046,은평미뎀음악학원,서울특별시 은평구 연서로27길 25-1,2층 (갈현동),예능(대),예능(중),음악,음악,135,60,,Y,N,122801,개원,20011015,,99991231,20011015,20260802
서대문구,학원,1000009052,친친에듀케이션센타어학학원,서울특별시 서대문구 연희로 192,", 201호 (연희동, 미창빌딩)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),120,150,,Y,N,3720,개원,20011020,,99991231,20011020,20260405
서대문구,학원,1000009069,삼성영어셀레나타임수학고려학원,서울특별시 서대문구 세검정로1길 51,2층 (홍은동),입시.검정 및 보습,보통교과,보습,보습,96,50,,Y,N,120100,개원,20011112,,99991231,20011112,20260809
마포구,학원,1000009100,경희음악학원,서울특별시 마포구 월드컵북로 230,현대상가 4층403.406호일부 (중동),예능(대),예능(중),음악,음악,60,100,,Y,N,121877,개원,20011224,,99991231,20011224,20231231
은평구,학원,1000009108,대치인재학원,서울특별시 은평구 증산서길 63,2.3층 (증산동),입시.검정 및 보습,보통교과,보습,보습,200,100,,Y,N,122940,개원,20020108,,99991231,20020108,20260628
은평구,학원,1000009111,은평컴퓨터아트학원,서울특별시 은평구 연서로 131,4층 (구산동),직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",80,67,,Y,N,122819,개원,20020116,,99991231,20020116,20240428
마포구,학원,1000009134,나교수어학학원,서울특별시 마포구 신촌로 128,", 5층,6층 일부(우측)(노고산동)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),225,225,,Y,N,121806,개원,20020309,,99991231,20020309,20250126
서대문구,학원,1000009145,하나학원,서울특별시 서대문구 독립문공원길 13,", 상가5층 502호 (현저동, 독립문극동아파트)",입시.검정 및 보습,보통교과,보습,보습,24,80,,Y,N,3733,개원,20020325,,99991231,20020325,20260329
마포구,학원,1000009185,쿠나미술학원,서울특별시 마포구 동교로 192-1,", 2층(동교동)",예능(대),예능(중),"미술,",미술,312,52,,Y,N,3995,개원,20020829,,99991231,20020829,20260301
영등포구,학원,1000009202,한미간호조무사학원,서울특별시 영등포구 영등포로 216-1,", 3층일부, 4층 (영등포동3가)",직업기술,간호보조기술,"간호조무사,",간호조무사,240,181,,Y,N,7302,개원,19701224,,99991231,19701224,20231018
영등포구,학원,1000009384,창조미술학원,서울특별시 영등포구 시흥대로 671,", 3층 3호 (대림동)",예능(대),예능(중),미술,미술,50,120,,Y,N,7442,개원,19790903,,99991231,19790903,20250608
구로구,학원,1000009404,동심음악학원,서울특별시 구로구 구로중앙로27가길 5-2,", . (구로동)",예능(대),예능(중),"음악,",음악,36,54,,Y,N,8283,개원,19791121,,99991231,19791121,20231018
금천구,학원,1000009418,새벧엘음악학원,서울특별시 금천구 범안로 1188,", 3층 (독산동)",예능(대),예능(중),음악,음악,64,80,,Y,N,8602,개원,19800728,,99991231,19800728,20250713
금천구,학원,1000009467,숙연음악학원,서울특별시 금천구 시흥대로146길 14,", 2층 (독산동)",예능(대),예능(중),음악,음악,160,46,,Y,N,8544,개원,19800212,,99991231,19800212,20250309
구로구,학원,1000009525,신대원학원,서울특별시 구로구 도림로 31-1,"2,3층 구로동",입시.검정 및 보습,보통교과,,보습,168,103,,Y,N,152873,개원,19820331,,99991231,19820331,20250720
영등포구,학원,1000009577,동아요리기술학원,서울특별시 영등포구 경인로 875-1,", 2층 (영등포동3가)",직업기술,산업응용기술,"식음료품(바리스타,소믈리에),","식음료품(바리스타,소믈리에)",454,40,,Y,N,7303,개원,19821018,,99991231,19821018,20250126
금천구,학원,1000009668,열매음악학원,서울특별시 금천구 시흥대로45길 39,", 3층 일부 (시흥동, 도유빌딩)",예능(대),예능(중),"음악,",음악,70,17,,Y,N,8636,개원,19830425,,99991231,19830425,20231018
영등포구,학원,1000009838,엘리트음악학원,서울특별시 영등포구 여의대방로 65,", 2층 일부 (신길동, 돈보스코자립생활관 2동)",예능(대),예능(중),음악,음악,0,63,,Y,N,7434,개원,19841002,,99991231,19841002,20250126
구로구,학원,1000009924,개봉한림독서실,서울특별시 구로구 개봉로17라길 25,", 1층 일부, 2층 (개봉동)",독서실,독서,"독서실(유아/초?중?고),",독서실(유아/초?중?고),52,60,,Y,N,8338,개원,19870110,,99991231,19870110,20231029
