결과,시도,시군구,보건기관명,상위기관명,기관유형,대표 전화번호,주소,홈페이지 주소,X좌표,Y좌표,집계구코드,읍면동
O,부산광역시,남구,남구(부산광역시)건강생활지원센터,부산광역시 남구보건소,건강생활지원센터,051-607-6893,"부산광역시 남구 동제당로 368 (우암동), 우암동복합청사 4~6층",,1143682.9025308,1682228.91001371,21070710010001,부산광역시_남구_우암동
O,부산광역시,남구,문현1동건강생활지원센터,부산광역시 남구보건소,건강생활지원센터,051-607-6912,부산광역시 남구 고동골로60번길 1,,1143143.3557008,1684164.78172291,21070660010007,부산광역시_남구_문현1동
O,부산광역시,남구,문현2동건강생활지원센터,부산광역시 남구보건소,건강생활지원센터,051-607-6931,부산광역시 남구 전포대로92번길 31-7,,1142896.48702906,1684463.79108845,21070670010004,부산광역시_남구_문현2동
O,부산광역시,남구,용당동건강생활지원센터,부산광역시 남구보건소,건강생활지원센터,051-607-6811,"부산광역시 남구 신선로 396 (용당동), 용당동복합청사 3층",,1145658.937485,1681752.12316745,21070610010001,부산광역시_남구_용당동
O,부산광역시,남구,용호3동건강생활지원센터,부산광역시 남구보건소,건강생활지원센터,051-607-6771,부산광역시 남구 동명로164번길 40,,1147087.59465018,1681431.50168459,21070590010013,부산광역시_남구_용호3동
O,부산광역시,동구,행복동구건강생활지원센터,부산광역시 동구보건소,건강생활지원센터,051-440-6391,부산광역시 동구 안창로 90,,1140255.70511651,1684335.58782089,21030710020019,부산광역시_동구_범일1동
O,부산광역시,동래구,동래구건강생활지원센터,부산광역시 동래구보건소,건강생활지원센터,051-550-1992,부산광역시 동래구 명장로 32,,1146031.22973035,1691107.17770058,21060630010008,부산광역시_동래구_명장1동
O,부산광역시,부산진구 ,개금2동건강생활지원센터,부산광역시 부산진구보건소,건강생활지원센터,051-605-6693,"부산광역시 부산진구 복지로 93, 개금2동주민센터 2층",,1138415.19443401,1684349.50141081,21050750010003,부산광역시_부산진구_개금2동
O,부산광역시,부산진구 ,개금3동건강생활지원센터,부산광역시 부산진구보건소,건강생활지원센터,051-605-6551,"부산광역시 부산진구 개금본동로 88, 개금3동주민센터 2층",,1138621.18330372,1685561.67709856,21050760010002,부산광역시_부산진구_개금3동
O,부산광역시,부산진구 ,당감건강생활지원센터,부산광역시 부산진구보건소,건강생활지원센터,051-605-6118,"부산광역시 부산진구 백양순환로 40, 당감4동주민센터 4층~5층",,1139645.70547755,1686961.08603967,21050700010003,부산광역시_부산진구_당감4동
O,부산광역시,사하구,다대건강생활지원센터,부산광역시 사하구보건소,건강생활지원센터,051-220-0035,부산광역시 사하구 다대로 530번길 7,,1134169.58518559,1674779.58334459,21100620010018,부산광역시_사하구_다대1동
O,부산광역시,사하구,장림1동건강생활지원센터,부산광역시 사하구보건소,건강생활지원센터,051-220-5291,부산광역시 사하구 장림로161번길 2,,1133723.81908797,1677422.76930292,21100600010007,부산광역시_사하구_장림1동
O,부산광역시,연제구,거제건강생활지원센터,부산광역시 연제구보건소,건강생활지원센터,051-665-5421,부산광역시 연제구 해맞이로 53,,1142756.03448817,1688224.76177918,21130540010004,부산광역시_연제구_거제4동
O,부산광역시,중구,중구 건강생활지원센터,부산광역시 중구보건소,건강생활지원센터,051-600-4722,부산광역시 중구 흑교로 48,,1139029.44719017,1679803.00312809,21010540010008,부산광역시_중구_보수동
O,대구광역시,북구,구암건강생활지원센터,대구광역시 북구보건소,건강생활지원센터,053-665-4281,대구광역시 북구 구암서로 30,,1096154.26922674,1771859.22972142,22050790020108,대구광역시_북구_구암동
O,대구광역시,수성구,고산건강생활지원센터,대구광역시 수성구보건소,건강생활지원센터,053-666-3160,대구광역시 수성구 욱수천로 99,,1109524.65263313,1760703.46121206,22060710030003,대구광역시_수성구_고산1동
O,인천광역시,계양구,효성건강생활지원센터,인천광역시 계양구보건소,건강생활지원센터,032-430-7793,"인천광역시 계양구 봉오대로 543번길 21, 효성평생건강센터 3층",,930078.438790037,1948429.59419827,23070510020008,인천광역시_계양구_효성1동
O,인천광역시,남동구,간석건강생활지원센터,인천광역시 남동구보건소,건강생활지원센터,032-453-5960,인천광역시 남동구 간석로41번길 18,,930408.549914371,1941207.13414206,23050570020029,인천광역시_남동구_간석3동
O,인천광역시,남동구,서창건강생활지원센터,인천광역시 남동구보건소,건강생활지원센터,032-719-1620,"인천광역시 남동구 서창남로 99, 3층",,933416.88477869,1936717.5465799,23050760010004,인천광역시_남동구_서창2동
O,인천광역시,동구,송림건강생활지원센터,인천광역시 동구보건소,건강생활지원센터,032-770-6276,"인천광역시 동구 새천년로 93 (송림동), 송림골꿈드림센터５층",,924685.773139041,1942255.68715897,23020600010003,인천광역시_동구_송림3·5동
O,인천광역시,부평구,삼산건강생활지원센터,인천광역시 부평구보건소,건강생활지원센터,032-459-4170,"인천광역시 부평구 부평북로 447, 4층",,933148.565612411,1947256.82229614,23060650020002,인천광역시_부평구_삼산1동
O,인천광역시,부평구,열우물건강생활지원센터,인천광역시 부평구보건소,건강생활지원센터,032-509-3160,"인천광역시 부평구 열우물로 103, 3층",,928922.158775223,1942145.26905594,23060700030009,인천광역시_부평구_십정1동
O,인천광역시,서구,가재울건강생활지원센터,인천광역시 서구보건소,건강생활지원센터,032-718-0540,"인천광역시 서구 여우재로82번길 9 (가좌동), 주민공동이용시설 3층",,928277.967880433,1943338.51835407,23080650010004,인천광역시_서구_가좌4동
O,인천광역시,서구,가정·신현원창건강생활지원센터,인천광역시 서구보건소,건강생활지원센터,032-718-0560,"인천광역시 서구 가정로406번길 25 (가정동), 2층",,927185.524608988,1947226.51293318,23080541020006,인천광역시_서구_가정1동
O,인천광역시,서구,가좌건강생활지원센터,인천광역시 서구보건소,건강생활지원센터,032-718-0570,"인천광역시 서구 건지로284번길 60, 1층",,926898.284692413,1944176.08434385,23080620020012,인천광역시_서구_가좌1동
O,인천광역시,서구,검단건강생활지원센터,인천광역시 서구보건소,건강생활지원센터,032-718-0580,인천광역시 서구 완정로 214(금곡동),,925232.72034263,1956354.6504333,23080800012702,인천광역시_서구_검단동
O,인천광역시,서구,석남건강생활지원센터,인천광역시 서구보건소,건강생활지원센터,032-718-0550,"인천광역시 서구 길주로 79, 6층",,926716.201087451,1945603.76672305,23080580010023,인천광역시_서구_석남1동
O,인천광역시,서구,완정건강생활지원센터,인천광역시 서구보건소,건강생활지원센터,032-718-0530,"인천광역시 서구 청마로 167번길 19, 2층",,927136.777102232,1955062.0257785,23080850010001,인천광역시_서구_당하동
O,인천광역시,연수구,송도건강생활지원센터,인천광역시 연수구보건소,건강생활지원센터,032-749-6910,인천광역시 연수구 인천타워대로54번길 19,,924440.54757943,1931542.28100559,23040640040001,인천광역시_연수구_송도1동
O,광주광역시,광산구,수완건강생활지원센터,광주광역시 광산구보건소,건강생활지원센터,062-960-8822,광주광역시 광산구 장덕로 158,,938622.121305441,1689289.14240914,24050517020006,광주광역시_광산구_수완동
O,광주광역시,광산구,우산건강생활지원센터,광주광역시 광산구보건소,건강생활지원센터,062-960-3801,광주광역시 광산구 사암로 167,,936934.864179318,1685112.90680442,24050580030004,광주광역시_광산구_우산동
O,광주광역시,남구,월산건강생활지원센터,광주광역시 남구보건소,건강생활지원센터,062-607-6151,광주광역시 남구 중앙로 12,,945334.344886071,1683429.73049153,24030570010002,광주광역시_남구_월산동
O,광주광역시,남구,주월건강생활지원센터,광주광역시 남구보건소,건강생활지원센터,062-607-6133,광주광역시 남구 군분로 13번길 10,,944835.889279598,1682345.6111409,24030650010001,광주광역시_남구_주월2동
O,광주광역시,동구,지원건강생활지원센터,광주광역시 동구보건소,건강생활지원센터,062-608-3950,"광주광역시 동구 지원로 31-9 (소태동), 복합커뮤니티센터 2층",,948536.394427046,1681270.10850474,24010720020006,광주광역시_동구_지원1동
O,광주광역시,북구,두암건강생활지원센터,광주광역시 북구보건소,건강생활지원센터,062-410-8984,광주광역시 북구 군왕로 141번길 6,,948319.982718232,1686707.56847794,24040680010004,광주광역시_북구_두암2동
O,광주광역시,북구,본촌건강생활지원센터,광주광역시 북구보건소,건강생활지원센터,062-410-6226,광주광역시 북구 양산택지로79번길 26,,943489.221953701,1691148.40925006,24040810010004,광주광역시_북구_건국동
O,광주광역시,서구,서구(광주광역시)건강생활지원센터,광주광역시 서구보건소,건강생활지원센터,062-350-4173,광주광역시 서구 운천로 172번길 32,,941710.964955954,1683854.92606612,24020590030011,광주광역시_서구_상무2동
O,광주광역시,서구,쌍촌건강생활지원센터,광주광역시 서구보건소,건강생활지원센터,062-350-4741,"광주광역시 서구 쌍학로 47, 쌍촌종합사회복지관 2층",,942589.335114531,1683732.35754539,24020590030202,광주광역시_서구_상무2동
O,대전광역시,대덕구,대덕구남부건강생활지원센터,대전광역시 대덕구보건소,건강생활지원센터,042-608-4472,"대전광역시 대덕구 동춘당로 187 (법동), 5층",,993795.672562053,1818865.57595084,25050570010002,대전광역시_대덕구_법2동
O,대전광역시,중구,중구건강생활지원센터,대전광역시 중구보건소,건강생활지원센터,042-288-8063,대전광역시 중구 중앙로 100(대흥동),,992951.396803625,1814248.87273435,25020550020003,대전광역시_중구_대흥동
O,울산광역시,남구,무거건강생활지원센터,울산광역시 남구보건소,건강생활지원센터,052-226-2345,울산광역시 남구 대학로147번길 41-26(무거동),,1159489.78115531,1729797.01122164,26020590020008,울산광역시_남구_무거동
O,울산광역시,북구,이화정건강생활지원센터,울산광역시 북구보건소,건강생활지원센터,052-241-8275,울산광역시 북구 이화3길 5 (중산동),,1166740.17506143,1742259.05040528,26040520010003,울산광역시_북구_농소2동
O,세종특별자치시,세종특별자치시,고운건강생활지원센터,세종특별자치시보건소,건강생활지원센터,044-301-2900,세종특별자치시 마음로 64,,976295.292135565,1834175.30564305,29010600010003,세종특별자치시_세종시_고운동
O,경기도,경기도,중부(시흥시)건강생활지원센터,경기도 시흥시보건소,건강생활지원센터,031-310-0722,경기도 시흥시 목감우회로 23,,943231.194820291,1931588.97377526,31150560040003,경기도_시흥시_목감동
O,경기도,고양시 덕양구,고양건강생활지원센터,경기도 고양시 덕양구보건소,건강생활지원센터,031-8075-4825,"경기도 고양시 덕양구 혜음로 19-11, 고양동종합복지회관 3층",,947212.446017416,1967165.95831698,31101590040008,경기도_고양시 덕양구_고양동
O,경기도,고양시 덕양구,덕양건강생활지원센터,경기도 고양시 덕양구보건소,건강생활지원센터,031-8075-4823,"경기도 고양시 덕양구 은빛로 72, 내일꿈제작소 B동 2층",,941431.304559501,1959947.47690317,31101620020002,경기도_고양시 덕양구_화정1동
O,경기도,과천시,과천시건강생활지원센터,경기도 과천시보건소,건강생활지원센터,02-2150-3671,"경기도 과천시 과천대로7가길 20, 프리즘스퀘어1 B동 지하1층",,954073.261014833,1935143.29725134,31110521010001,경기도_과천시_갈현동
O,경기도,광명시,광명건강생활지원센터,경기도 광명시보건소,건강생활지원센터,02-2680-2798,"경기도 광명시 오리로 1018, 3층",,942570.886899514,1942607.70834795,31060530010005,경기도_광명시_광명3동
O,경기도,광명시,소하건강생활지원센터,경기도 광명시보건소,건강생활지원센터,02-2680-7990,"경기도 광명시 소하로 196, 2층",,946478.136096137,1938770.19806582,31060660070003,경기도_광명시_소하1동
O,경기도,광명시,철산건강생활지원센터,경기도 광명시보건소,건강생활지원센터,02-2680-5020,"경기도 광명시 시청로 102 (철산동), 4~5층",,943991.322069961,1943087.99591943,31060590010001,경기도_광명시_철산2동
O,경기도,광주시,오포건강생활지원센터,경기도 광주시보건소,건강생활지원센터,031-760-2456,경기도 광주시 오포로 884-1 (고산동),,976286.596127336,1930038.60254123,31250511010005,경기도_광주시_오포1동
O,경기도,구리시,갈매건강생활지원센터,경기도 구리시보건소,건강생활지원센터,031-550-2561,"경기도 구리시 갈매중앙로80, 3층",,966277.432535075,1959172.244296,31120510010005,경기도_구리시_갈매동
O,경기도,군포시,송정건강생활지원센터,경기도 군포시 보건소,건강생활지원센터,031-389-4942,경기도 군포시 송부로 93,,948971.139514488,1924402.17424781,31160640010004,경기도_군포시_송부동
O,경기도,남양주시,다산건강생활지원센터,경기도 남양주시 남양주보건소,건강생활지원센터,031-590-8582,"경기도 남양주시 다산중앙로 7, 다산행정복지센터 2층",,969582.22434153,1957218.9109808,31130580010012,경기도_남양주시_다산1동
O,경기도,남양주시,별내건강생활지원센터,경기도 남양주시 남양주풍양보건소,건강생활지원센터,031-590-8190,"경기도 남양주시 별내3로 64-21, 별내행정복지센터 2층 (별내동)",,966644.14169329,1960811.15787929,31130570070005,경기도_남양주시_별내동
O,경기도,남양주시,오남건강생활지원센터,경기도 남양주시 남양주풍양보건소,건강생활지원센터,031-590-8501,"경기도 남양주시 오남읍 진건오남로 806-34, 오남읍사무소 2층",,973966.668764128,1966629.63541935,31130150070006,경기도_남양주시_오남읍
O,경기도,남양주시,와부건강생활지원센터,경기도 남양주시 남양주보건소,건강생활지원센터,031-590-2751,경기도 남양주시 와부읍 월문천로 35,,975024.244707203,1954045.91275,31130110030005,경기도_남양주시_와부읍
O,경기도,남양주시,호평건강생활지원센터,경기도 남양주시 남양주보건소,건강생활지원센터,031-590-8089,경기도 남양주시 호평로68번길 21,,977828.536800055,1961741.15064581,31130510010006,경기도_남양주시_호평동
O,경기도,시흥시,배곧건강생활지원센터,경기도 시흥시보건소,건강생활지원센터,031-310-5896,"경기도 시흥시 배곧4로 94-41, 1층",,932330.464789531,1930567.04608124,31150740020001,경기도_시흥시_배곧1동
O,경기도,시흥시,은계건강생활지원센터,경기도 시흥시보건소,건강생활지원센터,031-310-2722,"경기도 시흥시 수인로3247번길 33, 3층",,937890.846670201,1937634.0288209,31150540040011,경기도_시흥시_은행동
O,경기도,안산시,반월건강생활지원센터,경기도 안산시 상록수보건소,건강생활지원센터,031-481-3792,경기도 안산시 상록구 건건로 119-4,,947234.639397985,1923859.8841176,31091710010004,경기도_안산시 상록구_반월동
O,경기도,안산시,안산서부건강생활지원센터,경기도 안산시 단원보건소,건강생활지원센터,031-481-6465,경기도 안산시 단원구 신길중앙로 15,,934645.575504068,1926808.42727534,31092770060006,경기도_안산시 단원구_신길동
O,경기도,안성시,공도건강생활지원센터,경기도 안성시보건소,건강생활지원센터,031-678-6801,경기도 안성시 공도읍 공도로 51-11,,970291.779917505,1889080.62670528,31220110010001,경기도_안성시_공도읍
O,경기도,양주시,동부(양주시)건강생활지원센터,경기도 양주시보건소,건강생활지원센터,031-8082-4365,경기도 양주시 화합로 1426번길 90,,961991.347915099,1982125.82621696,31260550010008,경기도_양주시_회천3동
O,경기도,양주시,서부(양주시)건강생활지원센터,경기도 양주시보건소,건강생활지원센터,031-8082-4379,경기도 양주시 광적면 부흥로 618번길 303,,953405.387376756,1979451.07488554,31260330060003,경기도_양주시_광적면
O,경기도,양평군,용문건강생활지원센터,경기도 양평군보건소,건강생활지원센터,031-770-3778,경기도 양평군 용문면 용문로 393,,1008537.53537993,1943105.90100177,31580400020002,경기도_양평군_용문면
O,경기도,여주시,가남건강생활지원센터,경기도 여주시보건소,건강생활지원센터,031-887-3457,경기도 여주시 가남읍 태평중앙1길 20,,1004005.80180436,1911444.8223718,31280110020005,경기도_여주시_가남읍
O,경기도,오산시,오산시 건강생활지원센터,경기도 오산시보건소,건강생활지원센터,031-8036-6580,"경기도 오산시 문헌공로 45, 1층",,960459.123027061,1908746.39125728,31140571010001,경기도_오산시_신장1동
O,경기도,이천시,남부(이천시)건강생활지원센터,경기도 이천시보건소,건강생활지원센터,031-6190-7281,경기도 이천시 장호원읍 서동대로8809번길 30-15,,1010199.95216435,1902018.13968022,31210110030008,경기도_이천시_장호원읍
O,경기도,이천시,마장건강생활지원센터,경기도 이천시보건소,건강생활지원센터,031-6190-7245,경기도 이천시 마장면 중앙로 81,,987465.349456517,1916790.11115054,31210340030001,경기도_이천시_마장면
O,경기도,평택시,포승건강생활지원센터,경기도 평택시보건소,건강생활지원센터,031-8024-8625,경기도 평택시 포승읍 여술로 47,,941923.647691002,1888076.03399799,31070130060004,경기도_평택시_포승읍
O,경기도,포천시,소흘건강생활지원센터,경기도 포천시보건소,건강생활지원센터,031-538-3790,경기도 포천시 소흘읍 호국로 567,,968190.935393723,1980460.18173618,31270110010001,경기도_포천시_소흘읍
O,경기도,하남시,감일건강생활지원센터,경기도 하남시보건소,건강생활지원센터,031-790-6803,"경기도 하남시 감일순환로 181 (감이동), 2층",,969864.648904292,1945468.3235923,31180670010003,경기도_하남시_감일동
O,강원특별자치도,강릉시,남부(강릉시)건강생활지원센터,강원특별자치도 강릉시보건소,건강생활지원센터,033-660-2483,강원특별자치도 강릉시 성덕포남로 80-22,,1124972.7518762,1974678.6621495,32030650010005,강원특별자치도_강릉시_성덕동
O,강원특별자치도,강릉시,동부(강릉시)건강생활지원센터,강원특별자치도 강릉시보건소,건강생활지원센터,033-660-2302,강원특별자치도 강릉시 강릉대로 313번길 6,,1123485.53682464,1974867.08955878,32030570010007,강원특별자치도_강릉시_포남1동
O,강원특별자치도,강릉시,서부(강릉시)건강생활지원센터,강원특별자치도 강릉시보건소,건강생활지원센터,033-660-2775,강원특별자치도 강릉시 선수촌로 139,,1120631.26507122,1974652.12031082,32030670020401,강원특별자치도_강릉시_경포동
O,강원특별자치도,고성군,고성군건강생활지원센터,강원특별자치도 고성군보건소,건강생활지원센터,033-680-3545,강원특별자치도 고성군 거진읍 행랑골길 24-1,,1083348.77430816,2050282.09948023,32600120010012,강원특별자치도_고성군_거진읍
O,강원특별자치도,동해시,북삼건강생활지원센터,강원특별자치도 동해시보건소,건강생활지원센터,033-530-2423,강원특별자치도 동해시 청운로 96,,1141688.43328005,1944462.10882389,32040530020008,강원특별자치도_동해시_북삼동
O,강원특별자치도,원주시,남원주건강생활지원센터,강원특별자치도 원주시보건소,건강생활지원센터,033-737-5205,강원특별자치도 원주시 단관공원길 86,,1040527.4009705,1924253.16682082,32020560030001,강원특별자치도_원주시_단구동
O,강원특별자치도,원주시,서원주건강생활지원센터,강원특별자치도 원주시보건소,건강생활지원센터,033-737-3721,강원특별자치도 원주시 지정면 가곡로 75-2,,1033220.80152026,1930960.13094633,32020330020002,강원특별자치도_원주시_지정면
O,강원특별자치도,철원군,서면건강생활지원센터,강원특별자치도 철원군보건소,건강생활지원센터,033-450-5654,강원특별자치도 철원군 서면 무금로 48번길 15,,994525.612313593,2027118.04669974,32560310010010,강원특별자치도_철원군_서면
O,강원특별자치도,춘천시,춘천시건강생활지원센터,강원특별자치도 춘천시보건소,건강생활지원센터,033-245-5561,강원특별자치도 춘천시 우두하리길 21,,1021135.34942938,1989144.33039135,32010710040004,강원특별자치도_춘천시_신사우동
O,강원특별자치도,태백시,태백시건강생활지원센터,강원특별자치도 태백시보건소,건강생활지원센터,033-550-2762,강원특별자치도 태백시 장성1길 175-1,,1133992.24358402,1901363.81989829,32050560010002,강원특별자치도_태백시_장성동
O,강원특별자치도,평창군,평창군건강생활지원센터,강원특별자치도 평창군보건의료원,건강생활지원센터,033-336-6128,강원특별자치도 평창군 진부면 석두산2길 13,,1092910.85492684,1960287.11501429,32540360030002,강원특별자치도_평창군_진부면
O,강원특별자치도,홍천군,남면건강생활지원센터,강원특별자치도 홍천군보건소,건강생활지원센터,033-430-4116,강원특별자치도 홍천군 남면 양덕원로 104,,1023680.03988957,1957723.83214449,32510360010002,강원특별자치도_홍천군_남면
O,강원특별자치도,홍천군,북방면건강생활지원센터,강원특별자치도 홍천군보건소,건강생활지원센터,033-430-4132,강원특별자치도 홍천군 북방면 상화계2길 17,,1031226.86655801,1967444.17202946,32510380040002,강원특별자치도_홍천군_북방면
O,충청북도,음성군,맹동건강생활지원센터,충청북도 음성군보건소,건강생활지원센터,043-871-2191,충청북도 음성군 맹동면 사예2길 35,,1003989.31046191,1879480.58120411,33570330040204,충청북도_음성군_맹동면
O,충청북도,제천시,용두건강생활지원센터,충청북도 제천시보건소,건강생활지원센터,043-641-3282,충청북도 제천시 용두대로 17길 8,,1062200.26600909,1905074.23713363,33030560020002,충청북도_제천시_용두동
O,충청북도,진천군,덕산건강생활지원센터,충청북도 진천군보건소,건강생활지원센터,043-539-7425,충청북도 진천군 덕산읍 연미로 31,,1002512.51870628,1877934.33365551,33550120050001,충청북도_진천군_덕산읍
O,충청북도,청주시 상당구,용암건강생활지원센터,충청북도 청주시 상당보건소,건강생활지원센터,043-201-3501,충청북도 청주시 상당구 용암북로160번길 17,,1001366.81473661,1847143.93684854,33041570030001,충청북도_청주시 상당구_용암1동
O,충청남도,금산군,금산군건강생활지원센터,충청남도 금산군보건소,건강생활지원센터,041-754-8334,충청남도 금산군 금산읍 건삼전3길 14,,999229.16576475,1789400.19539509,34510110020004,충청남도_금산군_금산읍
O,충청남도,논산시,논산시건강생활지원센터,충청남도 논산시보건소,건강생활지원센터,041-746-8025,충청남도 논산시 해월로125번길 26,,962449.487079798,1800927.18133955,34060510010003,충청남도_논산시_취암동
O,충청남도,당진시,송악건강생활지원센터,충청남도 당진시보건소,건강생활지원센터,041-360-6080,충청남도 당진시 송악읍 신복운로 99,,935762.36313198,1882500.33798698,34080120030004,충청남도_당진시_송악읍
O,충청남도,서산시,동부(서산시)건강생활지원센터,충청남도 서산시보건소,건강생활지원센터,041-660-4921,충청남도 서산시 쌍연북2로 19 (동문동),,907583.500335528,1866029.06511187,34050520020002,충청남도_서산시_동문1동
O,충청남도,아산시,동부(아산시)건강생활지원센터,충청남도 아산시보건소,건강생활지원센터,041-537-3596,충청남도 아산시 배방읍 용연동길 50,,963770.962157161,1866196.3891847,34040120060002,충청남도_아산시_배방읍
O,충청남도,천안시 동남구,청수건강생활지원센터,충청남도 천안시동남구보건소,건강생활지원센터,041-521-5897,"충청남도 천안시 동남구 청수6로 106-3, 6층",,969245.848410486,1865777.63398357,34011580040008,충청남도_천안시 동남구_청룡동
O,충청남도,천안시 서북구,성정건강생활지원센터,충청남도 천안시서북구보건소,건강생활지원센터,041-521-5791,충청남도 천안시 서북구 서부8길 29,,967859.586164467,1869121.89643005,34012520030002,충청남도_천안시 서북구_성정2동
O,충청남도,태안군,안면읍건강생활지원센터,충청남도 태안군보건의료원,건강생활지원센터,041-671-5271,충청남도 태안군 안면읍 장터로 149-2,,896577.139131194,1836473.08113637,34580120010001,충청남도_태안군_안면읍
O,충청남도,홍성군,홍성군건강생활지원센터,충청남도 홍성군보건소,건강생활지원센터,041-630-9783,충청남도 홍성군 홍북읍 청사로48번길 22,,926396.92310979,1850275.20834792,34560130060205,충청남도_홍성군_홍북읍
O,전북특별자치도,군산시,서부(군산시)건강생활지원센터,전북특별자치도 군산시보건소,건강생활지원센터,063-454-5170,전북특별자치도 군산시 설림5길 83,,926004.17189851,1775596.09607538,35020720060006,전북특별자치도_군산시_소룡동
O,전북특별자치도,남원시,남원시건강생활지원센터,전북특별자치도 남원시보건소,건강생활지원센터,063-620-7946,전북특별자치도 남원시 용성로 135-9 (동충동),,990027.12600064,1712861.24808904,35050510010003,전북특별자치도_남원시_동충동
O,전북특별자치도,부안군,부안군건강생활지원센터,전북특별자치도 부안군보건소,건강생활지원센터,063-580-3799,전북특별자치도 부안군 행안면 월륜길 74-34,,929221.717493755,1747449.37045415,35580330030002,전북특별자치도_부안군_행안면
O,전북특별자치도,완주군,행복완주건강생활지원센터,전북특별자치도 완주군보건소,건강생활지원센터,063-290-3127,전북특별자치도 완주군 이서면 반교로 40-6,,956937.62600797,1758764.25583311,35510330070003,전북특별자치도_완주군_이서면
O,전북특별자치도,익산시,남부(익산시)건강생활지원센터,전북특별자치도 익산시보건소,건강생활지원센터,063-859-4938,전북특별자치도 익산시 목천로 326,,950987.131774004,1770163.08756494,35030550020001,전북특별자치도_익산시_인화동
O,전북특별자치도,익산시,동부(익산시)건강생활지원센터,전북특별자치도 익산시보건소,건강생활지원센터,063-859-7472,전북특별자치도 익산시 금마면 고도길26-6,,959455.604361607,1777539.96337654,35030400010008,전북특별자치도_익산시_금마면
O,전북특별자치도,익산시,서부(익산시)건강생활지원센터,전북특별자치도 익산시보건소,건강생활지원센터,063-859-7502,"전북특별자치도 익산시 학곤로 76 (송학동), 푸른솔커뮤니티센터 3~4층",,949332.996614469,1771404.79811742,35030620010003,전북특별자치도_익산시_송학동
O,전북특별자치도,장수군,장계면건강생활지원센터,전북특별자치도 장수군보건의료원,건강생활지원센터,063-352-8700,전북특별자치도 장수군 장계면 한들로 124,,1007746.48831869,1748319.72547351,35540330010005,전북특별자치도_장수군_장계면
O,전북특별자치도,전주시 완산구,평화건강생활지원센터,전북특별자치도 전주시보건소,건강생활지원센터,063-281-6649,전북특별자치도 전주시 완산구 평화13길 7,,967172.504317835,1754982.55391148,35011650010004,전북특별자치도_전주시 완산구_평화2동
O,전라남도,광양시,골약건강생활지원센터,전라남도 광양시보건소,건강생활지원센터,061-797-4894,전라남도 광양시 성황3길 19,,1016239.11176152,1660317.50603751,36060510010001,전라남도_광양시_골약동
O,전라남도,광양시,광영건강생활지원센터,전라남도 광양시보건소,건강생활지원센터,061-797-4075,전라남도 광양시 금영로 127,,1020032.2017954,1663032.14331309,36060540010003,전라남도_광양시_광영동
O,전라남도,광양시,금호건강생활지원센터,전라남도 광양시보건소,건강생활지원센터,061-797-4991,전라남도 광양시 금호로 299-11,,1021146.69081073,1660510.60342148,36060560010001,전라남도_광양시_금호동
O,전라남도,나주시,빛가람건강생활지원센터,전라남도 나주시 보건소,건강생활지원센터,061-339-4752,전라남도 나주시 빛가람로 721,,935286.728994332,1669920.43600596,36040610020006,전라남도_나주시_빛가람동
O,전라남도,무안군,남악건강생활지원센터,전라남도 무안군보건소,건강생활지원센터,061-450-5001,전라남도 무안군 삼향읍 남악3로 40,,904968.13061254,1646581.37557831,36620130090002,전라남도_무안군_삼향읍
O,전라남도,순천시,신대건강생활지원센터,전라남도 순천시보건소,건강생활지원센터,061-749-3640,전라남도 순천시 해룡면 신대로 142,,1004574.09255083,1660152.88540473,36030370080001,전라남도_순천시_해룡면
O,전라남도,순천시,연향건강생활지원센터,전라남도 순천시보건소,건강생활지원센터,061-749-4262,전라남도 순천시 팔마3길 14-7,,1001495.70763579,1659984.74531181,36030570050002,전라남도_순천시_덕연동
O,전라남도,완도군,완도군건강생활지원센터,전라남도 완도군보건의료원,건강생활지원센터,061-550-6712,전라남도 완도군 완도읍 청해진동로70,,929671.428866714,1591843.12614991,36660110010006,전라남도_완도군_완도읍
O,경상북도,구미시,구미건강생활지원센터,경상북도 구미시 구미보건소,건강생활지원센터,054-480-2930,경상북도 구미시 박정희로 45-7,,1076632.9238052,1787644.26998369,37050670010003,경상북도_구미시_상모사곡동
O,경상북도,김천시,봉산면건강생활지원센터,경상북도 김천시 보건소,건강생활지원센터,054-421-2871,경상북도 김천시 봉산면 예지송정길 9,,1050367.21979411,1793968.33971241,37030360020003,경상북도_김천시_봉산면
O,경상남도,김해시,동부(김해시)건강생활지원센터,경상남도 김해시보건소,건강생활지원센터,055-320-5951,경상남도 김해시 분성로727번길 8-35,,1129449.44756851,1693648.93759906,38070600010005,경상남도_김해시_불암동
O,경상남도,김해시,주촌건강생활지원센터,경상남도 김해시보건소,건강생활지원센터,055-330-2602,경상남도 김해시 주촌면 주선로 29-1,,1122454.3180073,1694094.67783592,38070320010004,경상남도_김해시_주촌면
O,경상남도,사천시,삼천포건강생활지원센터,경상남도 사천시보건소,건강생활지원센터,055-831-5461,경상남도 사천시 동금로 33,,1052887.63286949,1659720.74304237,38060530020003,경상남도_사천시_동서금동
O,경상남도,양산시,동부(양산시)건강생활지원센터,경상남도 양산시 웅상보건소,건강생활지원센터,055-392-6981,경상남도 양산시 덕계회야길 68,,1149781.95306508,1710065.97209173,38100570020001,경상남도_양산시_덕계동
